Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names
Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,05:00,07h 00m,INR 3850,25 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-patiala,Delhi to Patiala
Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,06:30,07h 00m,INR 3300,43 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-patiala,Delhi to Patiala
Yolo Bus,VE A/C Seater / Sleeper (2+1),22:27,04:18,05h 51m,INR 1150,9 Seats available,"4.6
482",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05:00,07h 00m,INR 1330,4 Seats available,"4.8
6",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,06:05,06h 10m,INR 979,6 Seats available,"4.7
103",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:55,06:45,06h 50m,INR 1062,4 Seats available,"4.3
371",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:50,06:40,06h 50m,942,7 Seats available,"4.7
225",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,06:05,06h 07m,999,3 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:50,05:40,06h 50m,INR 2179,3 Seats available,"4.8
92",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:10,05:30,06h 20m,INR 809,6 Seats available,"4.1
9",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:29,07:00,07h 31m,INR 3300,35 Seats available,4.6,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,06:10,06h 20m,INR 1119,5 Seats available,"4.2
12",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Deltin Travels Pvt Ltd,A/C Seater / Sleeper (2+1),22:10,05:00,06h 50m,INR 910,14 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:05,05:15,06h 10m,INR 1179,9 Seats available,"3.8
10",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05:15,05h 20m,INR 1199,2 Seats available,"3.9
11",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:25,05:20,05h 55m,999,4 Seats available,"3.8
55",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
NueGo,Electric A/C Seater (2+2),00:05,05:55,05h 50m,819,2 Seats available,"3.4
193",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:40,05:10,05h 30m,INR 799,2 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,06:20,06h 22m,999,5 Seats available,"3.8
24",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:59,06:30,06h 31m,1099,4 Seats available,"3.1
9",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Classic Travels,A/C Seater / Sleeper (2+2),23:30,06:30,07h 00m,INR 439,22 Seats available,"2.3
128",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Classic Travels,A/C Seater / Sleeper (2+2),23:55,06:55,07h 00m,INR 439,25 Seats available,"2.4
112",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:58,06:50,06h 52m,999,2 Seats available,"1.8
5",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,04:50,07h 50m,INR 997,32 Seats available,"3.0
4",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50,04:50,07h 00m,INR 873,35 Seats available,"4.0
4",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,07:58,08h 00m,INR 997,34 Seats available,"4.4
9",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
RSRTC - 156675,Express Non AC Seater 2+3,22:30,05:15,06h 45m,INR 436,28 Seats available,"3.3
7",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,05:00,06h 40m,INR 731,8 Seats available,"4.4
346",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04:25,07h 55m,INR 1069,3 Seats available,"4.5
132",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,06:30,06h 50m,INR 990,7 Seats available,"4.6
403",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:00,05:30,06h 30m,INR 999,11 Seats available,"4.4
353",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,07:45,07h 50m,399,51 Seats available,"4.5
13",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,06:10,07h 25m,INR 739,11 Seats available,"4.7
121",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,05:15,06h 45m,819,14 Seats available,"4.9
68",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:30,05:55,07h 25m,INR 600,2 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,06:30,07h 00m,INR 1650,1 Seat available,"4.6
294",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,03:00,07h 00m,1198,2 Seats available,"4.8
61",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,04:00,05h 35m,INR 600,3 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,06:05,07h 05m,INR 969,11 Seats available,"4.1
44",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Yolo Bus,VE A/C Seater / Sleeper (2+1),23:50,05:44,05h 54m,INR 870,9 Seats available,"4.3
48",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Yolo Bus,VE A/C Seater / Sleeper (2+1),23:20,05:50,06h 30m,INR 840,8 Seats available,"4.1
105",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:05,06:35,08h 30m,INR 1039,7 Seats available,"4.3
56",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:00,06:30,07h 30m,INR 1009,9 Seats available,"4.5
21",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05:25,07h 25m,INR 859,6 Seats available,"4.5
121",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Zingbus Plus,A/C Sleeper (2+1),21:35,04:25,06h 50m,1242,1 Seat available,"4.9
23",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04:25,07h 25m,INR 849,7 Seats available,"4.6
73",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Classic Travels,A/C Seater / Sleeper (2+2),21:25,04:25,07h 00m,INR 649,11 Seats available,"4.1
7",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,06:30,08h 15m,INR 939,8 Seats available,"4.2
44",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
FlixBus,Bharat Benz A/C Sleeper (2+1),21:00,04:25,07h 25m,INR 1219.64,5 Seats available,"4.6
53",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:20,04:50,07h 30m,INR 899,6 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:40,04:00,05h 20m,INR 600,3 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
FlixBus,Bharat Benz A/C Sleeper (2+1),22:30,05:50,07h 20m,INR 1183.04,6 Seats available,"4.8
69",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,07:45,08h 15m,INR 3300,43 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
NueGo,Electric A/C Seater (2+2),23:00,05:25,06h 25m,472,14 Seats available,"3.1
202",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
NueGo,Electric A/C Seater (2+2),23:50,06:15,06h 25m,634,8 Seats available,"3.3
254",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
New Navyug Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,698,2 Seats available,"3.7
47",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
City Land Travels,A/C Seater / Sleeper (2+1),22:50,05:50,07h 00m,540,11 Seats available,"3.2
14",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
NEW KING BUS SERVICE,A/C Seater / Sleeper (2+2),23:00,04:35,05h 35m,INR 549,31 Seats available,"3.4
7",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Travel Point,A/C Seater / Sleeper (2+2),21:00,02:21,05h 21m,994,33 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Bhawani Travels,A/C Seater / Sleeper (2+2),23:00,04:30,05h 30m,599,3 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
K.S Travels,A/C Semi Sleeper / Sleeper (2+2),23:00,05:45,06h 45m,INR 1000,34 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Travel Point,A/C Seater / Sleeper (2+2),21:00,02:30,05h 30m,1044,40 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,06:55,08h 30m,INR 939,9 Seats available,"3.8
10",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,04:00,05h 20m,599,1 Seat available,"3.3
9",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
New National Travels,A/C Seater / Sleeper (2+2),23:00,05:00,06h 00m,539,11 Seats available,"2.8
22",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40,05:00,05h 20m,886,13 Seats available,"2.5
55",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:05,05:01,05h 56m,699,2 Seats available,"2.5
10",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),22:40,05:05,06h 25m,561,16 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
SHAH HOLIDAY TRAVEL,VE A/C Seater / Sleeper (2+2),22:30,04:30,06h 00m,759,50 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Royal Safari India Travels,A/C Seater / Sleeper (2+2),22:30,05:00,06h 30m,704,32 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:20,05:05,05h 45m,559,26 Seats available,"2.6
11",https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
