Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,02:00,04h 00m,INR 400,48 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,INR 500,32 Seats available,3.7,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
M R Travels,NON A/C Seater/ Sleeper (2+1),22:00,01:20,03h 20m,INR 408,4 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
M R Travels,NON A/C Seater/ Sleeper (2+1),22:00,01:20,03h 20m,INR 459,5 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00,01:15,03h 15m,INR 400,38 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Tiger Travels,NON AC Seater / Sleeper 2+1,22:00,01:15,03h 15m,INR 400,36 Seats available,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,02:35,04h 20m,INR 270,41 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
CHANDRA RAJ TRAVELS,A/C Seater/Sleeper (2+1),22:15,00:50,02h 35m,INR 370,28 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Swagat Travels,A/C Seater / Sleeper (2+1),22:42,01:20,02h 38m,463,33 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:45,02:15,03h 30m,500,16 Seats available,3.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,02:30,03h 30m,INR 410,18 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Tiger Travels,A/C Seater / Sleeper (2+1),23:15,02:15,03h 00m,INR 500,40 Seats available,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,03:00,03h 30m,INR 500,6 Seats available,3.1,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RR Travels,A/C Seater / Sleeper (2+1),19:40,00:35,04h 55m,INR 350,41 Seats available,2.1,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jai Shankar Travels,Non A/C Seater / Sleeper (2+1),20:00,00:30,04h 30m,INR 450,28 Seats available,1.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),21:05,01:15,04h 10m,INR 450,40 Seats available,2.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Om Travels,NON AC Seater / Sleeper 2+1,21:15,01:10,03h 55m,INR 450,20 Seats available,2.6,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:00,00:30,02h 30m,INR 400,37 Seats available,2.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Laxmi traveller,A/C Seater / Sleeper (2+1),22:00,01:30,03h 30m,INR 500,33 Seats available,2.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:30,22:55,03h 25m,INR 611,11 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Shre Ganesh Travels,A/C Seater / Sleeper (2+1),19:30,22:30,03h 00m,600,38 Seats available,3.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
bhaiya travels,A/C Sleeper (2+1),19:30,23:15,03h 45m,INR 2380.95,30 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
M R Travels,A/C Sleeper (2+1),19:30,23:30,04h 00m,INR 714,7 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Bluecity Bus,Bharat Benz A/C Sleeper (2+1),19:45,22:15,02h 30m,INR 680,14 Seats available,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,AC Sleeper (2+1),20:00,23:00,03h 00m,INR 530,13 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Pooja Paraswnath Travels,NON A/C Sleeper (2+1),20:00,23:30,03h 30m,INR 900,30 Seats available,3.7,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
SHRI VISHWAKARMA TRAVELS (KETU),NON A/C Sleeper (2+1),20:30,01:15,04h 45m,INR 600,34 Seats available,3.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,23:50,03h 20m,INR 1000,2 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:16,01:16,04h 00m,555,28 Seats available,3.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
M R Travels,NON A/C Seater/ Sleeper (2+1),21:30,00:50,03h 20m,INR 650,40 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Chanakya Travels Agency,A/C Sleeper (2+1),21:30,00:40,03h 10m,INR 1200,1 Seat available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Gajraj Travels,A/C Sleeper (2+1),22:00,01:30,03h 30m,INR 700,12 Seats available,4.5,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
M R Travels,A/C Seater / Sleeper (2+1),22:00,01:10,03h 10m,INR 510,6 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,AC Sleeper (2+1),22:00,01:40,03h 40m,INR 530,19 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Gajraj Travels,A/C Sleeper (2+1),22:00,02:08,04h 08m,INR 650,8 Seats available,4.5,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
M R Travels,A/C Sleeper (2+1),22:00,00:55,02h 55m,INR 714,21 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,02:06,03h 40m,INR 700,30 Seats available,3.4,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,AC Sleeper (2+1),22:30,01:40,03h 10m,INR 650,12 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
M R Travels,A/C Seater / Sleeper (2+1),22:45,01:45,03h 00m,INR 510,11 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Gorsiya Travels,A/C Seater / Sleeper (2+1),23:40,02:45,03h 05m,555,38 Seats available,3.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jakhar Travels And Cargo,A/C Sleeper (2+1),23:40,03:30,03h 50m,INR 650,14 Seats available,3.4,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Shree Ganesh Travels,A/C Sleeper (2+1),23:55,03:30,03h 35m,INR 800,19 Seats available,3.5,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,03:45,03h 46m,700,18 Seats available,3.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jai Shankar Travels,NON A/C Sleeper (2+1),20:30,00:15,03h 45m,INR 600,32 Seats available,1.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),21:00,23:55,02h 55m,INR 600,32 Seats available,2.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jai Bajrang Travels,A/C Seater / Sleeper (2+1),22:00,01:00,03h 00m,INR 550,40 Seats available,2.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 189622,Express Non AC Seater 2+3,22:00,02:25,04h 25m,INR 212,42 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,A/C Seater / Sleeper (2+1),21:30,02:55,05h 25m,INR 460,40 Seats available,3.7,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
